sampno,vehno,vehicle_num,num_hh_vehicles,year,make,make_other,make_clean,model,model_other,model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
190257,1,1,3,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,5000, ,2, ,2, ,50,2,1,190257.p01, , , , , , , , , , , , 
190261,2,2,2,2011,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,3, ,2016, ,12000, ,2, ,2, ,30,3,1,190261.p01, , , , , , , , , , , , 
190262,1,1,3,2016,TOYOTA, ,TOYOTA,,,,1,1,9,9, ,0,0,0,0,1, ,2015, ,20000, ,2, ,2, ,14,4,1,190262.p01, , , , , , , , , , , , 
190264,1,1,4,2016,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,1, ,2016, ,10000, ,2, ,2, ,55,2,1,190264.p01, , , , , , , , , , , , 
190264,4,4,4,2017,TOYOTA, ,TOYOTA,,,,2,2,2,2, ,1,0,0,0,2, ,2017, ,5000, ,2, ,2, ,55,3,2,190264.p02, , , , , , , , , , , , 
190266,3,3,3,2014,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,7000, ,2, ,2, ,25,3,3,190266.p03, , , , , , , , , , , , 
190268,2,2,3,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,11,10000, ,2, ,2, ,100,5,1,190268.p01, , , , , , , , , , , , 
190267,1,1,2,2015,LEXUS, ,LEXUS,,,,2,2,8,8, ,1,0,0,0,1, ,2015, ,5000, ,2, ,2, ,30,4,2,190267.p02, , , , , , , , , , , , 
190272,1,1,2,2018,TOYOTA, ,TOYOTA,,,,3,3,2,2, ,0,1,0,0,1, ,2019,1,27500,40,2, ,2, ,80,4,1,190272.p01, , , , , , , , , , , , 
190273,2,2,2,2011,SUBARU, ,SUBARU,,,,1,1,2,2, ,0,0,0,0,3, ,2016, ,10000, ,2, ,2, ,28,3,2,190273.p02, , , , , , , , , , , , 
190275,2,2,2,2013,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,3, ,2015, ,12000, ,2, ,2, ,31,4,2,190275.p02, , , , , , , , , , , , 
190278,1,1,6,2017,HONDA, ,HONDA,,,,1,1,11,11, ,0,0,0,0,2, ,2017, ,15000, ,2, ,2, ,22,2,2,190278.p02, , , , , , , , , , , , 
190278,4,4,6,1986,SAAB, ,SAAB,,,,1,1,1,1, ,0,0,0,0,3, ,2009, ,200, ,2, ,2, ,20,6,2,190278.p02, , , , , , , , , , , , 
190279,3,3,4,2010,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2010, ,7000, ,2, ,2, ,32,3,2,190279.p02, , , , , , , , , , , , 
190283,1,1,4,2006,BMW, ,BMW,,,,1,1,4,4, ,0,0,0,0,3, ,2007, ,12000, ,2, ,2, ,35,3,1,190283.p01, , , , , , , , , , , , 
190285,1,1,2,2012,HONDA, ,HONDA,,,,9,9,2,2, ,0,0,0,0,3, ,2015, ,4000, ,2, ,2, ,20,4,1,190285.p01, , , , , , , , , , , , 
190287,1,1,1,2013,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,1, ,2013, ,12000, ,2, ,2, ,23,5,1,190287.p01, , , , , , , , , , , , 
190291,2,2,4,2017,TOYOTA, ,TOYOTA,,,,3,3,2,2, ,0,1,0,0,1, ,2017, ,12000,30,2, ,2, ,98,3,1,190291.p01, , , , , , , , , , , , 
190288,2,2,2,2016,CHEVROLET, ,CHEVROLET,,,,1,1,2,2, ,0,0,0,0,6, ,2018,5,0, ,2, ,2, ,20,2, , , , , , , , , , , , , , 
190292,1,1,1,2007,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2007, ,110000, ,2, ,2, ,20,3,1,190292.p01, , , , , , , , , , , , 
190293,1,1,3,2007,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2007, ,12000, ,2, ,2, ,20,4,1,190293.p01, , , , , , , , , , , , 
190295,3,3,3,2000,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,20000, ,2, ,2, ,20,1,3,190295.p03, , , , , , , , , , , , 
190298,1,1,1,2012,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,3, ,2014, ,8000, ,2, ,2, ,25,3,1,190298.p01, , , , , , , , , , , , 
190304,1,1,2,2009,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2009, ,4000, ,2, ,2, ,21,7,1,190304.p01, , , , , , , , , , , , 
190301,2,2,4,2018,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2018,6,12000, ,2, ,2, ,31,4,3,190301.p03, , , , , , , , , , , , 
190305,1,1,2,2013,GMC, ,GMC,,,,1,1,6,6, ,0,0,0,0,3, ,2013, ,5500, ,2, ,2, ,26,2,1,190305.p01, , , , , , , , , , , , 
190309,1,1,2,2005,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2005, ,14300, ,2, ,2, ,27,4,1,190309.p01, , , , , , , , , , , , 
190310,1,1,2,2002,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,3, ,2016, ,20, ,2, ,2, ,20,4,1,190310.p01, , , , , , , , , , , , 
190311,2,2,2,2011,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,6, ,2019,2,10000, ,2, ,2, ,25,4,2,190311.p02, , , , , , , , , , , , 
190312,3,3,3,2012,NISSAN, ,NISSAN,,,,1,1,12,12, ,0,0,0,0,3, ,2019,3,10000, ,2, ,2, ,19,4,2,190312.p02, , , , , , , , , , , , 
190313,3,3,3,2013,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,2, ,2013, ,6000, ,2, ,2, ,42,2,3,190313.p03, , , , , , , , , , , , 
190315,1,1,1,2010,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2010, ,12000, ,2, ,2, ,24,3,1,190315.p01, , , , , , , , , , , , 
190316,1,1,3,2017,TOYOTA, ,TOYOTA,,,,3,3,2,2, ,0,1,0,0,1, ,2017, ,15000,30,2, ,2, ,40,6,1,190316.p01, , , , , , , , , , , , 
190319,1,1,3,2015,INFINITI, ,INFINITI,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,10000, ,2, ,2, ,20,4,1,190319.p01, , , , , , , , , , , , 
190320,2,2,6,1980,CADILLAC, ,CADILLAC,,,,1,1,4,4, ,0,0,0,0,3, ,2015, ,1000, ,2, ,2, ,25,5,1,190320.p01, , , , , , , , , , , , 
190320,5,5,6,1980,FIAT, ,FIAT,,,,1,1,1,1, ,0,0,0,0,1, ,1980, ,500, ,2, ,2, ,25,6,1,190320.p01, , , , , , , , , , , , 
190322,2,2,2,2016,SCION, ,SCION,,,,1,1,1,1, ,0,0,0,0,1, ,2016, ,13000, ,2, ,2, ,30,3,2,190322.p02, , , , , , , , , , , , 
190321,3,3,3,1984,FORD, ,FORD,,,,1,1,11,11, ,0,0,0,0,3, ,2009, ,500, ,2, ,2, ,20,1,2,190321.p02, , , , , , , , , , , , 
190324,1,1,2,2017,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,2, ,2017, ,8500,80,2, ,2, ,74,4,1,190324.p01, , , , , , , , , , , , 
190325,2,2,2,2013,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,1, ,2013, ,9500,80,2, ,2, ,120,5,2,190325.p02, , , , , , , , , , , , 
190327,3,3,3,2009,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2009, ,10000, ,2, ,2, ,20,2,3,190327.p03, , , , , , , , , , , , 
190328,1,1,3,2009,MAZDA, ,MAZDA,,,,1,1,10,10, ,0,0,0,0,1, ,2009, ,2500, ,2, ,2, ,30,6,4,190328.p04, , , , , , , , , , , , 
190330,1,1,4,2015,FORD, ,FORD,,,,3,3,3,3, ,0,1,0,0,1, ,2015, ,7000,25,2, ,2, ,80,6,1,190330.p01, , , , , , , , , , , , 
190331,2,2,3,2018,LEXUS, ,LEXUS,,,,1,1,6,6, ,0,0,0,0,2, ,2018,6,12000, ,2, ,2, ,21,2,2,190331.p02, , , , , , , , , , , , 
190334,2,2,2,2003,ACURA, ,ACURA,,,,1,1,8,8, ,0,0,0,0,1, ,2003, ,3000, ,2, ,2, ,16,2,2,190334.p02, , , , , , , , , , , , 
190336,1,1,5,2014,FORD, ,FORD,,,,3,3,2,2, ,0,1,0,0,3, ,2018,5,12500,40,2, ,2, ,52,3,1,190336.p01, , , , , , , , , , , , 
190336,4,4,5,1999,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,2018,8,1000, ,2, ,2, ,20,3,1,190336.p01, , , , , , , , , , , , 
190337,2,2,2,2005,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,20,3,1,190337.p01, , , , , , , , , , , , 
190340,2,2,2,2014,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,4000, ,2, ,2, ,21,7,2,190340.p02, , , , , , , , , , , , 
190342,1,1,1,2005,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2005, ,100, ,2, ,2, ,100,3,1,190342.p01, , , , , , , , , , , , 
190344,1,1,2,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,10,15000, ,2, ,2, ,126,4,2,190344.p02, , , , , , , , , , , , 
190346,3,3,3,2001,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,3, ,2007, ,10, ,2, ,2, ,20,7,1,190346.p01, , , , , , , , , , , , 
190350,1,1,3,2010,CHRYSLER, ,CHRYSLER,,,,8,8,10,10, ,0,0,0,0,1, ,2010, ,3000, ,2, ,2, ,25,3,1,190350.p01, , , , , , , , , , , , 
190351,2,2,2,2010,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,1,1, ,0,0,0,0,1, ,2011, ,3500, ,2, ,2, ,28,2,2,190351.p02, , , , , , , , , , , , 
190352,3,3,3,2004,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2004, ,2000, ,2, ,2, ,20,4,2,190352.p02, , , , , , , , , , , , 
190354,1,1,1,2014,BMW, ,BMW,,,,1,1,4,4, ,0,0,0,0,3, ,2017, ,8000, ,2, ,2, ,25,5,1,190354.p01, , , , , , , , , , , , 
190355,2,2,2,2019,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2018,12,3000, ,2, ,2, ,18,3,3,190355.p03, , , , , , , , , , , , 
190358,1,1,3,2013,NISSAN, ,NISSAN,,,,5,5,2,2, ,0,0,0,1,3, ,2017, ,5000, ,2, ,2, ,70,6,2,190358.p02, , , , , , , , , , , , 
190359,1,1,2,2011,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2011, ,300, ,2, ,2, ,30,6,1,190359.p01, , , , , , , , , , , , 
190360,2,2,2,2013,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,10000, ,2, ,2, ,20,3,2,190360.p02, , , , , , , , , , , , 
190361,1,1,1,2005,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2009, ,4000, ,2, ,2, ,25,2,1,190361.p01, , , , , , , , , , , , 
190367,1,1,2,1994,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,1, ,1994, ,200, ,2, ,2, ,18,6,1,190367.p01, , , , , , , , , , , , 
190363,2,2,5,2003,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,1, ,2003, ,700, ,2, ,2, ,22,6,2,190363.p02, , , , , , , , , , , , 
190363,5,5,5,1980,PONTIAC, ,PONTIAC,,,,1,1,5,5, ,0,0,0,0,1, ,1980, ,70, ,2, ,2, ,17,6,1,190363.p01, , , , , , , , , , , , 
190370,1,1,2,2005,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2005, ,3000, ,2, ,2, ,19,3,1,190370.p01, , , , , , , , , , , , 
190369,1,1,3,2016,INFINITI, ,INFINITI,,,,1,1,8,8, ,0,0,0,0,1, ,2016, ,20000, ,2, ,2, ,20,3,1,190369.p01, , , , , , , , , , , , 
190376,1,1,1,2014,KIA, ,KIA,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,6000, ,2, ,2, ,25,4,2,190376.p02, , , , , , , , , , , , 
190379,1,1,1,2016,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,1, ,2016, ,10216, ,2, ,2, ,64,5,1,190379.p01, , , , , , , , , , , , 
190378,1,1,2,2018,CHEVROLET, ,CHEVROLET,,,,5,5,2,2, ,0,0,0,1,2, ,2018,6,14500, ,2, ,2, ,100,3,1,190378.p01, , , , , , , , , , , , 
190380,2,2,3,2017,TOYOTA, ,TOYOTA,,,,2,2,6,6, ,1,0,0,0,1, ,2018,6,10000, ,2, ,2, ,41,4,2,190380.p02, , , , , , , , , , , , 
190387,1,1,2,2011,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2011, ,12000, ,2, ,2, ,21,5,2,190387.p02, , , , , , , , , , , , 
190384,2,2,2,2005,INFINITI, ,INFINITI,,,,1,1,6,6, ,0,0,0,0,1, ,2006, ,3500, ,2, ,2, ,19,2,1,190384.p01, , , , , , , , , , , , 
190394,1,1,3,2007,TOYOTA, ,TOYOTA,,,,2,2,8,8, ,1,0,0,0,1, ,2007, ,10000, ,2, ,2, ,24,6,2,190394.p02, , , , , , , , , , , , 
190385,1,1,3,2018,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2018,5,20000, ,2, ,2, ,23,3,1,190385.p01, , , , , , , , , , , , 
190390,3,3,3,2009,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,15000, ,2, ,2, ,25,3,3,190390.p03, , , , , , , , , , , , 
190395,1,1,3,2014,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,9000, ,2, ,2, ,21,4,1,190395.p01, , , , , , , , , , , , 
190398,1,1,3,2017,GMC, ,GMC,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,20,4,1,190398.p01, , , , , , , , , , , , 
190404,1,1,1,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,4,6000, ,2, ,2, ,61,2,1,190404.p01, , , , , , , , , , , , 
190402,2,2,3,2003,DODGE, ,DODGE,,,,1,1,13,13, ,0,0,0,0,3, ,2018,12,5000, ,2, ,2, ,27,3,1,190402.p01, , , , , , , , , , , , 
190406,1,1,2,2015,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2015, ,12000, ,2, ,2, ,48,4,2,190406.p02, , , , , , , , , , , , 
190412,1,1,2,2013,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,5000, ,2, ,2, ,20,3,1,190412.p01, , , , , , , , , , , , 
190414,2,2,2,2010,FORD, ,FORD,,,,2,2,3,3, ,1,0,0,0,1, ,2009, ,3000, ,2, ,2, ,30,4,2,190414.p02, , , , , , , , , , , , 
190440,2,2,2,2001,MITSUBISHI, ,MITSUBISHI,,,,1,1,7,7, ,0,0,0,0,1, ,2001, ,95, ,2, ,2, ,20,3,1,190440.p01, , , , , , , , , , , , 
190428,2,2,2,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,1,7000, ,2, ,2, ,60,2,2,190428.p02, , , , , , , , , , , , 
190421,1,1,3,2018,CHRYSLER, ,CHRYSLER,,,,3,3,11,11, ,0,1,0,0,1, ,2018,8,9000,80,2, ,2, ,35,4,1,190421.p01, , , , , , , , , , , , 
190415,2,2,2,2014,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,20000, ,2, ,2, ,28,6,2,190415.p02, , , , , , , , , , , , 
190458,3,3,3,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,2,20000, ,2, ,2, ,80,2,1,190458.p01, , , , , , , , , , , , 
190417,3,3,3,2017,PORSCHE, ,PORSCHE,,,,1,1,5,5, ,0,0,0,0,3, ,2018,8,3000, ,2, ,2, ,25,3,1,190417.p01, , , , , , , , , , , , 
190424,4,4,4,2004,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2006, ,3000, ,2, ,2, ,20,3,1,190424.p01, , , , , , , , , , , , 
190429,2,2,3,2010,HONDA, ,HONDA,,,,9,9,1,1, ,0,0,0,0,1, ,2011, ,2000, ,2, ,2, ,31,2,1,190429.p01, , , , , , , , , , , , 
190423,3,3,3,2013,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,1, ,2013, ,20000, ,2, ,2, ,30,5,1,190423.p01, , , , , , , , , , , , 
190432,1,1,1,2004,SCION, ,SCION,,,,1,1,2,2, ,0,0,0,0,3, ,2011, ,2500, ,2, ,2, ,28,4,1,190432.p01, , , , , , , , , , , , 
190425,2,2,2,2007,TOYOTA, ,TOYOTA,,,,1,1,4,4, ,0,0,0,0,3, ,2013, ,5000, ,2, ,2, ,18,4,2,190425.p02, , , , , , , , , , , , 
190426,2,2,4,2015,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,1, ,2015, ,9000, ,2, ,2, ,19,5,1,190426.p01, , , , , , , , , , , , 
190451,1,1,1,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,2,5000, ,2, ,2, ,69,2,1,190451.p01, , , , , , , , , , , , 
190427,2,2,4,2007,HONDA, ,HONDA,,,,2,2,2,2, ,1,0,0,0,1, ,2007, ,3000, ,2, ,2, ,30,1,1,190427.p01, , , , , , , , , , , , 
190463,1,1,2,2010,DODGE, ,DODGE,,,,1,1,7,7, ,0,0,0,0,2, ,2010, ,19500, ,2, ,2, ,25,3,2,190463.p02, , , , , , , , , , , , 
190433,1,1,2,1999,CHEVROLET, ,CHEVROLET,,,,1,1,5,5, ,0,0,0,0,1, ,1999, ,1000, ,2, ,2, ,20,6,2,190433.p02, , , , , , , , , , , , 
190435,1,1,4,2010,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,4,4, ,0,0,0,0,1, ,2010, ,9000, ,2, ,2, ,20,3,1,190435.p01, , , , , , , , , , , , 
190435,4,4,4,2007,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,1, ,2007, ,5000, ,2, ,2, ,18,3,3,190435.p03, , , , , , , , , , , , 
190436,2,2,2,2019,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2018,8,8000, ,2, ,2, ,30,4,2,190436.p02, , , , , , , , , , , , 
190441,1,1,2,1995,MAZDA, ,MAZDA,,,,1,1,5,5, ,0,0,0,0,1, ,1995, ,2000, ,2, ,2, ,25,6,1,190441.p01, , , , , , , , , , , , 
190438,1,1,4,2007,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2007, ,4000, ,2, ,2, ,17,3,1,190438.p01, , , , , , , , , , , , 
190444,1,1,1,2019,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,2, ,2019,4,6000, ,2, ,2, ,25,3,1,190444.p01, , , , , , , , , , , , 
190438,4,4,4,2019,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,2, ,2018,9,25000, ,2, ,2, ,22,5,3,190438.p03, , , , , , , , , , , , 
190442,3,3,3,2004,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2005, ,2000, ,2, ,2, ,20,5,1,190442.p01, , , , , , , , , , , , 
190459,1,1,2,2000,GMC, ,GMC,,,,1,1,9,9, ,0,0,0,0,3, ,2017, ,12000, ,2, ,2, ,15,3,2,190459.p02, , , , , , , , , , , , 
190452,1,1,2,2017,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,1, ,2016, ,7000,95,2, ,2, ,75,2,1,190452.p01, , , , , , , , , , , , 
190443,2,2,2,2017,INFINITI, ,INFINITI,,,,1,1,7,7, ,0,0,0,0,2, ,2018,1,6000, ,2, ,2, ,20,2,2,190443.p02, , , , , , , , , , , , 
190454,2,2,2,2017,AUDI, ,AUDI,,,,1,1,6,6, ,0,0,0,0,2, ,2017, ,5000, ,2, ,2, ,20,2,2,190454.p02, , , , , , , , , , , , 
190446,1,1,2,2013,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2013, ,8000, ,2, ,2, ,19,4,1,190446.p01, , , , , , , , , , , , 
190465,2,2,2,2008,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,10000, ,2, ,2, ,28,3,2,190465.p02, , , , , , , , , , , , 
190469,1,1,2,2003,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2003, ,3000, ,2, ,2, ,13,2,2,190469.p02, , , , , , , , , , , , 
190456,2,2,3,2010,BUICK, ,BUICK,,,,1,1,8,8, ,0,0,0,0,1, ,2009, ,4500, ,2, ,2, ,19,3,2,190456.p02, , , , , , , , , , , , 
190475,1,1,2,2016,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2016, ,8000, ,2, ,2, ,115,6,1,190475.p01, , , , , , , , , , , , 
190457,1,1,2,2012,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,11000, ,2, ,2, ,35,3,1,190457.p01, , , , , , , , , , , , 
190490,2,2,2,2004,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2013, ,10000, ,2, ,2, ,19,2,2,190490.p02, , , , , , , , , , , , 
190473,1,1,1,2017,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,2, ,2017, ,6000, ,2, ,2, ,35,2,1,190473.p01, , , , , , , , , , , , 
190474,2,2,2,2014,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,15000, ,2, ,2, ,33,6,1,190474.p01, , , , , , , , , , , , 
190484,1,1,3,2003,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,1, ,2003, ,13000, ,2, ,2, ,14,7,2,190484.p02, , , , , , , , , , , , 
190478,1,1,3,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2017, ,15000, ,2, ,2, ,68,1,1,190478.p01, , , , , , , , , , , , 
190477,1,1,2,2012,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2012, ,17000, ,2, ,2, ,25,4,1,190477.p01, , , , , , , , , , , , 
190502,1,1,3,2018,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,2, ,2018,4,8000, ,2, ,2, ,37,3,1,190502.p01, , , , , , , , , , , , 
190488,5,5,5,2012,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2019,3,15000, ,1,200,1,10000,23,3,2,190488.p02, , , , , , , , , , , , 
190485,1,1,1,2011,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,12000, ,2, ,2, ,25,2,1,190485.p01, , , , , , , , , , , , 
190487,3,3,4,1988,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2014, ,500, ,2, ,2, ,10,6,2,190487.p02, , , , , , , , , , , , 
190505,6,6,6,1980,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,3, ,2000, ,5500, ,2, ,2, ,13,6,1,190505.p01, , , , , , , , , , , , 
190518,2,2,2,2017,ACURA, ,ACURA,,,,1,1,6,6, ,0,0,0,0,2, ,2016, ,6500, ,2, ,2, ,22,1,2,190518.p02, , , , , , , , , , , , 
190489,1,1,4,2017,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2018,10,12000, ,2, ,2, ,35,4,2,190489.p02, , , , , , , , , , , , 
190494,1,1,2,2011,RAM, ,RAM,,,,1,1,13,13, ,0,0,0,0,1, ,2010, ,10000, ,2, ,2, ,24,6,1,190494.p01, , , , , , , , , , , , 
190489,4,4,4,2010,SUBARU, ,SUBARU,,,,1,1,2,2, ,0,0,0,0,3, ,2018,3,10000, ,2, ,2, ,25,3,4,190489.p04, , , , , , , , , , , , 
190491,2,2,2,2001,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2005, ,15000, ,2, ,2, ,25,4,1,190491.p01, , , , , , , , , , , , 
190497,3,3,3,1994,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,1, ,1994, ,2000, ,2, ,2, ,20,7,1,190497.p01, , , , , , , , , , , , 
190530,1,1,2,2013,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,1, ,2012, ,13000, ,2, ,2, ,19,3,2,190530.p02, , , , , , , , , , , , 
190506,1,1,1,2017,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2017, ,18000, ,2, ,2, ,130,3,1,190506.p01, , , , , , , , , , , , 
190517,1,1,1,2007,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,10000, ,2, ,2, ,26,2,1,190517.p01, , , , , , , , , , , , 
190510,2,2,2,2016,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,1, ,2016, ,8000, ,2, ,2, ,27,3,2,190510.p02, , , , , , , , , , , , 
190535,2,2,2,2015,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,1, ,2015, ,8000, ,2, ,2, ,25,4,2,190535.p02, , , , , , , , , , , , 
190512,1,1,1,1997,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,1997, ,5000, ,2, ,2, ,30,1,1,190512.p01, , , , , , , , , , , , 
190515,1,1,3,2008,CADILLAC, ,CADILLAC,,,,1,1,6,6, ,0,0,0,0,3, ,2012, ,9000, ,2, ,2, ,20,3,2,190515.p02, , , , , , , , , , , , 
190521,2,2,3,2019,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,1,1, ,0,0,0,0,2, ,2019,5,5000, ,2, ,2, ,30,2,2,190521.p02, , , , , , , , , , , , 
190529,2,2,2,2014,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,8000, ,2, ,2, ,23,3,1,190529.p01, , , , , , , , , , , , 
190524,1,1,1,2012,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,5000, ,2, ,2, ,28,2,2,190524.p02, , , , , , , , , , , , 
190534,2,2,3,1992,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2004, ,6000, ,2, ,2, ,25,5,2,190534.p02, , , , , , , , , , , , 
190526,1,1,3,2003,LINCOLN, ,LINCOLN,,,,1,1,4,4, ,0,0,0,0,3, ,2014, ,6000, ,2, ,2, ,24,6,1,190526.p01, , , , , , , , , , , , 
