sampno,perid,perno,relationship,gender,employment,student,education,license,vehno,vehicle_string,drive_freq,transit_freq,tnc_freq,job_type,work_mode,work_distance,work_days,school_mode,school_distance,ethnicity,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_6_x
191373,191373.p02,2,1,2,1,4,8,1,191373.v03,,1,0,0,1,1,26,5, , ,2,0,1,0,0,0,0,0, 
191373,191373.p03,3,2,2,4,1,2,1,191373.v01,,3,0,0, , , , ,1,8,2,0,1,0,0,0,0,0, 
191367,191367.p01,1,8,1,4,4,4,1,191367.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191367,191367.p02,2,1,2,4,4,4,1,191367.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191364,191364.p03,3,4,2,4,4,3,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191372,191372.p01,1,8,2,4,4,8,1,191372.v01,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
191372,191372.p02,2,3,2,4,4,5,1,191372.v01,,4,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
191395,191395.p02,2,1,1,4,4,3,1,191395.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191375,191375.p02,2,1,1,1,4,3,1,191375.v02,,1,0,0,1,1,5,5, , ,1,0,0,0,0,0,1,0,LATINO
191369,191369.p01,1,8,1,1,4,6,1,191369.v02,,2,3,0,1,1,36,4, , ,2,0,1,0,0,0,0,0, 
191374,191374.p01,1,8,1,2,4,6,1,191374.v01,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
191370,191370.p01,1,8,1,4,4,3,1,191370.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191380,191380.p01,1,8,2,5,4,6,1,191380.v01,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191385,191385.p01,1,8,2,4,4,5,1,191385.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191382,191382.p01,1,8,2,4,4,6,1,191382.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191382,191382.p02,2,1,1,4,4,6,1,191382.v02,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191384,191384.p01,1,8,1,4,4,8,1,191384.v02,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
191378,191378.p01,1,8,1,4,4,2,1, ,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191397,191397.p01,1,8,1,5,4,7,1,191397.v01,,1,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
191379,191379.p02,2,1,2,1,4,8,1,191379.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191387,191387.p01,1,8,1,5,4,5,1,191387.v01,,1,0,0,2,1,10,5, , ,2,0,1,0,0,0,0,0, 
191387,191387.p02,2,1,2,4,4,6,1, ,,4,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191387,191387.p03,3,2,1,4,4,6,1,191387.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191387,191387.p04,4,2,2,2,4,6,1,191387.v02,,1,0,0,4, , , , , ,2,0,1,0,0,0,0,0, 
191389,191389.p02,2,1,2,2,4,6,1,191389.v01,,1,0,0,2,1,10,5, , ,2,0,1,0,0,0,0,0, 
191383,191383.p01,1,8,2,1,4,4,1,191383.v01,,1,0,0,1,1,1.5,5, , ,2,0,0,0,0,1,0,0, 
191390,191390.p02,2,1,1,5,4,1,1,191390.v01,,1,0,1,2,1,10,5, , ,1,0,0,0,0,0,1,0,Hispanic
191383,191383.p02,2,1,1,1,4,8,1,191383.v01,,2,2,2,1,1,2,2, , ,2,0,0,0,0,1,0,0, 
191386,191386.p01,1,8,2,1,4,6,1, ,,2,7,3,1,5,3,5, , ,2,0,1,0,0,0,0,0, 
191388,191388.p02,2,3,2,4,4,2,2, ,, ,0,0, , , , , , ,1,1,0,0,0,0,0,0, 
191386,191386.p02,2,6,1,1,4,6,1, ,,4,0,5,1,5,3,5, , ,2,0,1,0,0,0,0,0, 
191386,191386.p03,3,6,2,1,4,6,1, ,,4,1,2,1,9,15,5, , ,2,0,1,0,0,0,0,0, 
191396,191396.p01,1,8,1,4,4,2,1,191396.v01,,2,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
191391,191391.p01,1,8,2,4,4,1,1, ,,2,4,0, , , , , , ,2,0,0,0,0,1,0,0, 
191407,191407.p01,1,8,1,1,4,3,1,191407.v01,,1,0,0,1,1,11,5, , ,2,0,0,0,0,1,0,0, 
191403,191403.p01,1,8,2,4,4,6,1, ,,4,15,0, , , , , , ,2,0,0,1,0,0,0,0, 
191401,191401.p01,1,8,2,5,4,8,1,191401.v01,,1,1,3,1,2,10,5, , ,2,0,1,0,0,0,0,0, 
191401,191401.p02,2,1,1,1,4,8,1,191401.v01,,1,0,1,1,2,8,5, , ,2,0,1,0,0,0,0,0, 
191405,191405.p02,2,1,1,1,4,6,1,191405.v03,,1,0,0,1,2,8,5, , ,2,0,0,1,0,0,0,0, 
191405,191405.p03,3,2,1,2,1,2,1,191405.v01,,1,1,2,1,1,8,4,1,5,2,0,0,1,0,0,0,0, 
191406,191406.p01,1,8,4,5,4,8,2, ,, ,0,0,3, , , , , ,3,0,0,0,0,0,0,1, 
191497,191497.p01,1,8,2,1,4,3,1,191497.v01,,1,0,0,1,2,10,5, , ,2,0,0,1,0,0,0,0, 
191410,191410.p01,1,8,2,1,4,8,1,191410.v01,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
191411,191411.p01,1,8,2,1,4,8,1,191411.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191497,191497.p03,3,4,2,4,4,4,2, ,, ,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
191413,191413.p02,2,2,2,4,4,1,1,191413.v02,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
191420,191420.p01,1,8,2,5,4,6,1,191420.v01,,2,0,0,3, , , , , ,1,0,0,0,0,1,0,0, 
191409,191409.p01,1,8,1,1,4,7,1,191409.v01,,1,0,0,1,1,17,5, , ,2,0,1,0,0,0,0,0, 
191414,191414.p02,2,2,2,4,4,4,1, ,,4,5,5, , , , , , ,2,0,0,0,0,1,0,0, 
191417,191417.p01,1,8,2,1,4,6,1,191417.v02,,1,0,0,1,1,10,5, , ,2,0,0,0,0,0,0,1, 
191418,191418.p01,1,8,1,1,4,8,1,191418.v01,,1,1,2,2,1,1,5, , ,2,0,0,0,0,0,0,1, 
191422,191422.p01,1,8,1,5,4,6,1,191422.v02,,1,0,1,3, , , , , ,2,0,0,0,0,1,0,0, 
191418,191418.p03,3,2,1,2,1,6,1,191418.v03,,3,0,5,1,14,2,5,4,17,2,0,0,0,0,0,0,1, 
191421,191421.p02,2,1,2,1,4,8,1,191421.v01,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
191422,191422.p02,2,1,2,2,4,6,1,191422.v01,,1,0,0,2,1,100,6, , ,2,0,1,0,0,0,0,0, 
191423,191423.p02,2,1,1,1,4,2,2, ,, ,0,0,1,18,3,5, , ,2,0,0,0,0,1,0,0, 
191425,191425.p01,1,8,2,4,4,6,1,191425.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191426,191426.p01,1,8,1,5,4,8,1,191426.v01,,3,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191439,191439.p01,1,8,1,1,4,8,1,191439.v01,,1,1,1,1,4,0,7, , ,2,0,0,0,0,1,0,0, 
191426,191426.p02,2,1,2,4,4,8,1,191426.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191427,191427.p01,1,8,1,1,4,6,1,191427.v02,,1,3,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
191427,191427.p02,2,1,2,1,4,6,1,191427.v01,,2,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
191437,191437.p02,2,2,2,2,4,2,1,191437.v02,,1,0,0,2,1,9,3, , ,2,0,0,0,0,1,0,0, 
191430,191430.p01,1,8,2,4,4,8,1,191430.v01,,1,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
191429,191429.p02,2,1,1,1,4,6,1,191429.v02,,1,0,0,1,1,4.5,5, , ,1,0,0,0,0,1,0,0, 
191435,191435.p01,1,8,2,5,3,6,1,191435.v02,,1,0,0,1,1,35,3, , ,2,0,1,0,0,0,0,0, 
191432,191432.p03,3,2,2,4,4,2,1,191432.v03,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191433,191433.p01,1,8,1,5,4,8,1,191433.v01,,1,0,0,4, , , , , ,2,0,0,0,0,1,0,0, 
191434,191434.p01,1,8,4,1,4,8,1,191434.v01,,1,0,2,1,18,5,5, , ,3,0,0,0,0,0,0,1, 
191431,191431.p01,1,8,1,1,4,6,1,191431.v01,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191431,191431.p02,2,1,2,4,4,4,1,191431.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191431,191431.p03,3,2,1,4,4,1,2, ,, ,2,0, , , , , , ,1,0,0,0,0,0,1,0,Hispanic
191431,191431.p04,4,2,1,4,4,1,2, ,, ,2,0, , , , , , ,1,0,0,0,0,0,1,0,Hispanic
191444,191444.p01,1,8,2,1,4,8,1,191444.v01,,1,0,0,1,1,4,4, , ,2,0,0,0,0,1,0,0, 
191441,191441.p02,2,3,2,4,4,6,1,191441.v02,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191441,191441.p03,3,3,1,1,4,6,1,191441.v05,,1,0,0,1,1,20,7, , ,2,0,1,0,0,0,0,0, 
191445,191445.p01,1,8,1,4,4,5,1,191445.v01,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191443,191443.p01,1,8,1,1,4,8,1,191443.v01,,1,0,0,1,1,20,5, , ,2,0,0,0,0,1,0,0, 
191457,191457.p02,2,2,1,1,4,3,1, ,,1,0,0,4, , , , , ,2,0,0,0,0,1,0,0, 
191447,191447.p02,2,1,2,5,4,5,1,191447.v02,,1,0,1,2,1,8,5, , ,2,0,0,0,0,1,0,0, 
191739,191739.p01,1,8,1,2,2,4,1,191739.v01,,2,6,0,1,8,16,6,2,6,1,0,0,0,0,0,1,0,Latino
191450,191450.p01,1,8,2,2,4,6,1,191450.v01,,1,0,0,2,1,4,2, , ,2,0,0,0,0,1,0,0, 
191446,191446.p01,1,8,1,1,4,6,1,191446.v01,,1,0,0,1,1,1,1, , ,2,0,1,0,0,0,0,0, 
191451,191451.p02,2,1,2,1,4,2,1,191451.v02,,1,0,0,1,1,45,5, , ,1,0,0,0,0,0,0,1, 
191454,191454.p01,1,8,2,5,4,8,1,191454.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191451,191451.p03,3,2,1,1,3,6,1,191451.v03,,1,0,0,1,1,1,5, , ,2,0,0,0,0,1,0,0, 
191451,191451.p04,4,2,1,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191454,191454.p02,2,2,2,2,3,6,1, ,,1,0,0,1,2,15,5, , ,2,0,0,0,0,1,0,0, 
191460,191460.p03,3,4,2,1,4,3,2, ,, ,8,2,1,8,4,5, , ,1,0,0,0,0,0,0,1, 
191463,191463.p01,1,8,1,4,4,6,1,191463.v01,,2,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
191455,191455.p02,2,1,1,1,4,6,1,191455.v02,,1,0,0,1,1,7,5, , ,1,1,0,0,0,0,1,0,SOUTH AMERICAN
191456,191456.p01,1,8,2,4,4,2,1,191456.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191452,191452.p01,1,8,1,1,1,8,1,191452.v03,,1,2,2,4, , , ,1,2,2,0,1,0,0,0,0,0, 
191452,191452.p02,2,4,2,5,4,3,1,191452.v02,,1,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
191452,191452.p03,3,1,1,1,1,2,1,191452.v03,,2,1,1,4, , , ,3,1,2,0,1,0,0,0,0,0, 
191458,191458.p02,2,5,2,5,2,2,1, ,,2,0,0,3, , , ,1,10,2,0,0,0,0,0,0,1, 
191458,191458.p03,3,3,2,4,4,2,2, ,, ,0,1, , , , , , ,2,0,0,0,0,0,0,1, 
191462,191462.p02,2,1,2,4,4,3,1,191462.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191461,191461.p01,1,8,1,1,4,6,1,191461.v02,,1,0,0,1,1,2,3, , ,2,0,0,0,0,1,0,0, 
191544,191544.p01,1,8,1,4,4,6,1,191544.v02,,1,10,0, , , , , , ,3,0,0,0,0,0,0,1, 
191461,191461.p02,2,1,2,1,4,4,1,191461.v01,,1,0,0,1,1,2,5, , ,2,0,0,0,0,1,0,0, 
191459,191459.p01,1,8,2,1,4,5,1,191459.v01,,1,0,0,1,1,15,5, , ,2,0,0,0,0,1,0,0, 
191465,191465.p01,1,8,1,1,4,8,1,191465.v01,,1,10,0,1,8,25,5, , ,2,0,0,0,0,1,0,0, 
191464,191464.p01,1,8,1,5,3,2,1,191464.v01,,1,10,10,4, , , , , ,2,0,0,0,0,0,0,1, 
191467,191467.p01,1,8,2,4,4,6,1, ,,3,2,6, , , , , , ,2,0,1,0,0,0,0,0, 
191469,191469.p02,2,1,2,3,4,6,1,191469.v02,,1,0,1,1,1,8.4,5, , ,2,0,0,0,0,1,0,0, 
191472,191472.p02,2,1,2,4,4,8,1,191472.v01,,1,0,0, , , , , , ,2,0,0,0,0,0,0,1, 
191471,191471.p01,1,8,2,1,4,4,1,191471.v01,,1,0,0,1,1,40,5, , ,1,0,0,0,0,1,0,0, 
191471,191471.p02,2,1,1,1,4,6,1,191471.v02,,1,0,0,1,1,40,5, , ,3,0,0,0,0,1,0,0, 
191546,191546.p01,1,8,2,4,2,7,1,191546.v01,,1,0,0, , , , ,1,3,2,0,0,0,0,1,0,0, 
191475,191475.p01,1,8,2,1,4,8,1,191475.v01,,1,0,0,1,1,2,3, , ,2,0,0,0,0,1,0,0, 
191474,191474.p01,1,8,2,1,4,7,1,191474.v01,,1,0,0,1,1,15,5, , ,2,0,0,0,0,1,0,0, 
191478,191478.p01,1,8,1,4,4,8,1,191478.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191476,191476.p02,2,1,2,4,4,8,1,191476.v03,,1,0,4, , , , , , ,2,0,0,0,0,1,0,0, 
191479,191479.p01,1,8,2,1,4,6,1,191479.v01,,1,0,0,1,1,20,4, , ,3,0,0,0,0,0,0,1, 
191483,191483.p01,1,8,1,1,4,6,1,191483.v01,,1,2,2,1,1,13,5, , ,2,0,0,0,0,1,0,0, 
191481,191481.p01,1,8,4,4,4,6,1,191481.v01,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
191488,191488.p01,1,8,2,4,4,5,1,191488.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191490,191490.p01,1,8,2,5,4,8,1,191490.v01,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
191490,191490.p02,2,1,1,1,4,6,1,191490.v02,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
191484,191484.p02,2,1,2,4,4,8,2, ,, ,1,1, , , , , , ,2,0,1,0,0,0,0,0, 
191491,191491.p02,2,1,2,2,4,5,1,191491.v01,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
191489,191489.p02,2,1,2,1,4,6,1,191489.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
191491,191491.p03,3,2,2,2,1,4,1,191491.v02,,1,0,0,1,1,6,5,4,0.25,2,0,0,0,0,1,0,0, 
191486,191486.p01,1,8,2,1,1,4,1,191486.v02,,1,0,0,1,1,15,3,1,30,1,0,0,0,0,0,0,1, 
191491,191491.p04,4,2,2,2,4,1,2, ,, ,0,0,1,2,6,3, , ,2,0,0,0,0,1,0,0, 
191493,191493.p01,1,8,2,2,4,8,1,191493.v01,,1,0,0,3, , , , , ,2,0,0,1,0,0,0,0, 
191487,191487.p01,1,8,1,4,4,4,1, ,,1,6,0, , , , , , ,3,0,0,0,0,1,0,0, 
191496,191496.p01,1,8,1,5,4,6,1,191496.v01,,1,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
191509,191509.p01,1,8,1,5,4,8,1,191509.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191492,191492.p02,2,1,1,1,4,8,1, ,,3,10,1,1,8,3,5, , ,2,0,1,0,0,0,0,0, 
191495,191495.p01,1,8,1,1,4,6,1,191495.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
191509,191509.p03,3,2,1,1,4,6,1,191509.v03,,1,0,0,2,1,10,5, , ,2,0,0,0,0,1,0,0, 
191495,191495.p03,3,2,1,2,1,7,1,191495.v03,,1,0,0,1,4,1,5,4,1,2,0,0,0,0,1,0,0, 
191498,191498.p01,1,8,1,1,4,6,1,191498.v02,,1,0,0,1,1,6,5, , ,2,0,1,0,0,0,0,0, 
191498,191498.p02,2,1,2,1,4,8,1,191498.v01,,1,0,2,1,1,6,5, , ,2,0,1,0,0,0,0,0, 
191499,191499.p01,1,8,1,1,4,8,1,191499.v01,,2,10,0,1,8,15,5, , ,1,0,0,0,0,1,0,0, 
191499,191499.p02,2,1,2,2,4,8,1,191499.v01,,1,0,0,1,1,6,5, , ,1,0,0,0,0,1,0,0, 
191506,191506.p01,1,8,2,1,4,6,1,191506.v01,,1,0,0,1,2,8,5, , ,2,0,1,0,0,0,0,0, 
191515,191515.p01,1,8,1,4,4,6,1,191515.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191503,191503.p02,2,6,1,1,3,5,1,191503.v04,,1,0,1,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
191503,191503.p03,3,2,1,3,2,2,1,191503.v02,,1,0,3,1,3,8,5,1,16,1,0,0,0,0,0,1,0,LATINO
191500,191500.p02,2,1,1,4,4,2,2, ,, ,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
191503,191503.p04,4,7,1,1,4,2,1,191503.v04,,2,5,0,1,18,10,6, , ,2,0,0,0,0,1,0,0, 
191507,191507.p01,1,8,1,1,4,4,1,191507.v01,,1,0,0,1,1,22,6, , ,2,0,0,0,0,1,0,0, 
191502,191502.p01,1,8,1,1,4,6,1,191502.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
191501,191501.p02,2,3,2,4,4,2,1,191501.v04,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191501,191501.p03,3,1,2,4,4,1,1,191501.v02,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191505,191505.p01,1,8,2,4,4,4,1,191505.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191504,191504.p01,1,8,2,5,3,6,1, ,,4,1,0,3, , , , , ,2,0,0,0,0,0,0,1, 
191511,191511.p01,1,8,1,1,4,8,1,191511.v04,,1,0,0,1,1,30,5, , ,2,0,1,0,0,0,0,0, 
191511,191511.p02,2,3,2,4,4,6,1,191511.v02,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191508,191508.p03,3,3,2,4,4,3,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192208,192208.p03,3,2,1,1,4,2,2, ,, ,0,0,1,2,10,5, , ,2,0,0,0,0,1,0,0, 
191508,191508.p04,4,3,1,4,4,3,1,191508.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191510,191510.p01,1,8,2,1,4,8,1,191510.v01,,1,0,0,1,1,7,5, , ,3,0,0,0,0,1,0,0, 
191512,191512.p02,2,1,2,4,4,3,1,191512.v02,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
191513,191513.p02,2,1,2,4,4,2,1,191513.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191514,191514.p01,1,8,1,5,4,7,1,191514.v01,,1,0,0,3, , , , , ,2,0,0,0,0,0,1,0,American
191514,191514.p02,2,1,2,1,4,8,1,191514.v02,,1,0,0,2,1,22,5, , ,2,0,0,0,0,0,1,0,American
191514,191514.p04,4,2,1,4,1,2,1,191514.v04,,1,0,0, , , , ,1,22,2,0,0,0,0,0,1,0,American
191514,191514.p05,5,2,1,4,1,2,1,191514.v04,,1,0,0, , , , ,1,6,2,0,0,0,0,0,1,0,American
191521,191521.p01,1,8,1,1,4,8,1,191521.v02,,1,0,0,1,1,22,5, , ,1,0,0,0,0,1,0,0, 
191521,191521.p03,3,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,1,0,0,1,0,0, 
191516,191516.p01,1,8,1,1,4,6,1,191516.v02,,1,0,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
191516,191516.p02,2,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191518,191518.p01,1,8,1,1,4,2,1,191518.v01,,1,0,0,1,2,15,5, , ,2,0,0,0,0,1,0,0, 
191717,191717.p03,3,2,2,4,4,1,1,191717.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191518,191518.p03,3,2,2,2,1,2,1,191518.v03,,1,0,0,1,1,12,4,1,5,2,0,0,0,0,1,0,0, 
191518,191518.p04,4,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191520,191520.p02,2,1,2,4,4,1,2, ,, ,0,0, , , , , , ,1,0,0,0,0,0,0,1, 
191525,191525.p01,1,8,2,1,4,6,1,191525.v01,,1,0,2,1,2,15,5, , ,2,0,0,0,0,1,0,0, 
191525,191525.p02,2,1,1,1,4,6,1,191525.v01,,1,0,0,2,1,35,5, , ,2,0,0,0,0,1,0,0, 
191531,191531.p02,2,2,1,4,4,1,1, ,,3,4,0, , , , , , ,2,0,0,0,0,1,0,0, 
191519,191519.p01,1,8,2,1,4,6,1,191519.v01,,1,1,0,2,1,3,5, , ,2,0,0,0,0,1,0,0, 
191531,191531.p03,3,1,1,1,4,1,1,191531.v03,,1,0,0,2,1,10,5, , ,2,0,0,0,0,1,0,0, 
191519,191519.p03,3,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191526,191526.p01,1,8,2,4,4,8,1,191526.v01,,1,0,0, , , , , , ,2,0,1,0,1,0,0,0, 
191526,191526.p02,2,1,1,1,4,8,1, ,,1,0,0,1,1,30,5, , ,2,0,0,0,0,0,0,1, 
191528,191528.p01,1,8,1,4,4,6,1,191528.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191524,191524.p01,1,8,1,1,4,8,1,191524.v01,,1,0,0,1,1,14,5, , ,2,0,1,0,0,0,0,0, 
191529,191529.p02,2,1,2,3,4,6,1,191529.v02,,1,0,0,1,1,25,3, , ,2,0,0,0,0,1,0,0, 
191527,191527.p01,1,8,1,1,4,8,1,191527.v01,,1,0,0,1,16,33,5, , ,2,0,1,0,0,0,0,0, 
191610,191610.p01,1,8,1,4,4,8,1,191610.v01,,1,2,0, , , , , , ,2,0,0,0,0,1,0,0, 
191535,191535.p02,2,1,2,4,4,5,1, ,,4,12,0, , , , , , ,2,0,0,0,0,0,1,0,Asian
191610,191610.p02,2,1,2,2,4,8,1,191610.v02,,1,4,0,1,11,13,2, , ,2,0,0,0,0,1,0,0, 
191534,191534.p02,2,1,2,1,4,6,1,191534.v02,,1,0,0,1,1,4,5, , ,2,0,0,0,0,0,0,1, 
191536,191536.p01,1,8,1,4,4,8,1,191536.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191536,191536.p02,2,1,2,4,4,3,1,191536.v01,,3,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191537,191537.p01,1,8,1,2,4,6,1,191537.v01,,2,0,0,4, , , , , ,2,0,0,0,0,0,0,1, 
191539,191539.p02,2,6,2,1,4,8,1, ,,3,0,10,1,4,1,5, , ,2,0,1,0,0,0,0,0, 
191539,191539.p03,3,6,2,1,4,6,1, ,,2,0,8,1,4,0.5,5, , ,2,0,1,0,0,0,0,0, 
191540,191540.p01,1,8,1,4,4,8,1,191540.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191540,191540.p02,2,1,1,4,4,7,2, ,, ,5,0, , , , , , ,2,0,0,0,0,1,0,0, 
191541,191541.p01,1,8,1,4,4,7,1,191541.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191541,191541.p02,2,1,2,4,4,4,1,191541.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191542,191542.p01,1,8,1,1,4,8,1,191542.v03,,1,1,1,2,1,12,5, , ,2,0,0,0,0,1,0,0, 
191545,191545.p01,1,8,1,1,4,8,1,191545.v01,,1,2,1,1,18,4,5, , ,1,0,0,0,0,1,0,0, 
191549,191549.p01,1,8,2,4,4,1,1,191549.v01,,3,1,2, , , , , , ,2,0,0,0,0,1,0,0, 
191550,191550.p02,2,1,2,1,4,8,1,191550.v02,,1,0,0,1,2,3,5, , ,2,0,1,0,0,0,0,0, 
191552,191552.p01,1,8,2,5,4,6,1,191552.v01,,1,0,0,3, , , , , ,2,0,0,0,0,0,1,0,Italian/Jewish
191554,191554.p01,1,8,1,1,4,5,1,191554.v01,,1,0,0,1,1,3,5, , ,2,0,0,0,0,1,0,0, 
191553,191553.p01,1,8,2,4,4,1,1, ,,4,6,6, , , , , , ,2,0,0,0,0,1,0,0, 
191555,191555.p01,1,8,1,1,4,2,1,191555.v01,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
191555,191555.p02,2,1,2,1,4,3,1,191555.v02,,3,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
191558,191558.p01,1,8,2,4,4,6,1,191558.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191560,191560.p03,3,5,2,4,4,2,1,191560.v02,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
191557,191557.p01,1,8,2,1,4,6,1,191557.v01,,1,0,0,2,1,12,5, , ,2,0,1,0,0,0,0,0, 
191563,191563.p02,2,2,1,1,4,2,1, ,,1,0,0,1,3,45,5, , ,2,0,0,0,0,1,0,0, 
191557,191557.p02,2,1,1,1,4,6,1,191557.v02,,1,0,0,1,1,11,5, , ,2,0,1,0,0,0,0,0, 
191563,191563.p03,3,5,1,4,4,1,2, ,, ,5,0, , , , , , ,2,0,0,0,0,1,0,0, 
191567,191567.p01,1,8,1,4,4,6,1,191567.v04,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191562,191562.p02,2,1,1,1,4,4,1,191562.v02,,1,0,0,2,1,45,5, , ,1,0,0,0,0,0,1,0,Mexican
191564,191564.p01,1,8,1,4,4,5,1,191564.v03,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191559,191559.p01,1,8,1,4,4,7,1,191559.v02,,1,1,0, , , , , , ,2,0,0,0,0,1,0,0, 
191561,191561.p01,1,8,4,5,4,6,1,191561.v01,,2,0,0,3, , , , , ,3,0,0,0,0,0,0,1, 
191561,191561.p02,2,1,1,5,4,7,1,191561.v03,,3,0,4,1,18,0,0, , ,2,0,0,0,0,0,0,1, 
191568,191568.p01,1,8,2,1,4,5,1,191568.v03,,1,0,0,1,2,4,5, , ,2,0,0,0,0,1,0,0, 
191568,191568.p02,2,1,1,1,4,6,1,191568.v02,,1,0,0,1,2,4,5, , ,2,0,0,0,0,1,0,0, 
191566,191566.p01,1,8,2,5,4,5,1,191566.v02,,1,0,0,2,1,5,5, , ,2,0,0,0,0,1,0,0, 
191569,191569.p01,1,8,2,1,4,6,1,191569.v01,,1,1,1,2,1,10,6, , ,2,0,0,0,0,1,0,0, 
